title,question,answer,url
linux - Split one file into multiple files based on delimiter,I have one file with -| as delimiter after each section...need to create separate files for each section using unix.,"
A one liner, no programming. (except the regexp etc.)
csplit --digits=2  --quiet --prefix=outfile infile ""/-|/+1"" ""{*}""


tested on:
csplit (GNU coreutils) 8.30
Notes about usage on Apple Mac
""For OS X users, note that the version of csplit that comes with the OS doesn't work. You'll want the version in coreutils (installable via Homebrew), which is called gcsplit."" — @Danial
""Just to add, you can get the version for OS X to work (at least with High Sierra). You just need to tweak the args a bit csplit -k -f=outfile infile ""/-\|/+1"" ""{3}"". Features that don't seem to work are the ""{*}"", I had to be specific on the number of separators, and needed to add -k to avoid it deleting all outfiles if it can't find a final separator. Also if you want --digits, you need to use -n instead."" — @Pebbl
",https://stackoverflow.com//questions/11313852/split-one-file-into-multiple-files-based-on-delimiter
"linux - EC2 ssh Permission denied (publickey,gssapi-keyex,gssapi-with-mic)","I got this permission denied problem when I want to ssh to my ec2 host. I tried existing solution chmod 600 ""My.pem"" but still didn't work. Here is my debug information:","
I resolved this issue in my centos machine by using command:
ssh -i <Your.pem> ec2-user@<YourServerIP>

It was about userName which was ec2-user in my case.
Referenced From: AMAZONTroubleshooting
",https://stackoverflow.com//questions/33991816/ec2-ssh-permission-denied-publickey-gssapi-keyex-gssapi-with-mic
"c - How to solve ""ptrace operation not permitted"" when trying to attach GDB to a process?",I'm trying to attach a program with gdb but it returns:,"
If you are using Docker, you will probably need these options:
docker run --cap-add=SYS_PTRACE --security-opt seccomp=unconfined

If you are using Podman, you will probably need its --cap-add option too:
podman run --cap-add=SYS_PTRACE

",https://stackoverflow.com//questions/19215177/how-to-solve-ptrace-operation-not-permitted-when-trying-to-attach-gdb-to-a-pro
linux - How to shutdown a Spring Boot Application in a correct way?,"In the Spring Boot Document, they said that 'Each SpringApplication will register a shutdown hook with the JVM to ensure that the ApplicationContext is closed gracefully on exit.'","
If you are using the actuator module, you can shutdown the application via JMX or HTTP if the endpoint is enabled.
add to application.properties:
Spring Boot 2.0 and newer:

management.endpoints.shutdown.enabled=true

Following URL will be available:
/actuator/shutdown -  Allows the application to be gracefully shutdown (not enabled by default).
Depending on how an endpoint is exposed, the sensitive parameter may be used as a security hint.
For example, sensitive endpoints will require a username/password when they are accessed over HTTP (or simply disabled if web security is not enabled).
From the Spring boot documentation
",https://stackoverflow.com//questions/26547532/how-to-shutdown-a-spring-boot-application-in-a-correct-way
linux - Docker not running on Ubuntu WSL due to error cannot connect to the Docker daemon at unix:///var/run/docker.sock. Is the docker daemon running?," This question does not appear to be about a specific programming problem, a software algorithm, or software tools primarily used by programmers. If you believe the question would be on-topic on another Stack Exchange site, you can leave a comment to explain where the question may be able to be answered.","
Using WSL2
You simply have to activate and use WSL2, I have to install Ubuntu 20.04 as the 18.04 wasn't connecting with Docker desktop. In the windows shell:
To check the WSL mode, run
wsl -l -v
To upgrade your existing Linux distro to v2, run:
wsl --set-version (distro name) 2
WSL Integration will be enabled on your default WSL distribution. To change your default WSL distro, run
wsl --set-default <distro name>
Then in docker you have to.
...use the WSL2 engine

...access from your default WSL2

Based on this article.
A Linux Dev Environment on Windows with WSL 2, Docker Desktop
And the docker docs.
Docker Desktop WSL 2 backend
Below is valid only for WSL1
It seems that docker cannot run inside WSL. What they propose is to connect the WSL to your docker desktop running in windows: Setting Up Docker for Windows and WSL
In the docker forums they also refer to that solution: Cannot connect to the docker daemon
",https://stackoverflow.com//questions/61592709/docker-not-running-on-ubuntu-wsl-due-to-error-cannot-connect-to-the-docker-daemo
linux - Fast Concatenation of Multiple GZip Files,I have list of gzip files:,"
With gzip files, you can simply concatenate the files together, like so:
cat file1.gz file2.gz file3.gz > allfiles.gz

Per the gzip RFC, 

A gzip file consists of a series of ""members"" (compressed data sets). [...] The members simply appear one after another in the file, with no additional information before, between, or after them.

Note that this is not exactly the same as building a single gzip file of the concatenated data; among other things, all of the original filenames are preserved. However, gunzip seems to handle it as equivalent to a concatenation.
Since existing tools generally ignore the filename headers for the additional members, it's not easily possible to extract individual files from the result. If you want this to be possible, build a ZIP file instead. ZIP and GZIP both use the DEFLATE algorithm for the actual compression (ZIP supports some other compression algorithms as well as an option - method 8 is the one that corresponds to GZIP's compression); the difference is in the metadata format. Since the metadata is uncompressed, it's simple enough to strip off the gzip headers and tack on ZIP file headers and a central directory record instead. Refer to the gzip format specification and the ZIP format specification.
",https://stackoverflow.com//questions/8005114/fast-concatenation-of-multiple-gzip-files
linux - How to remove non UTF-8 characters from text file,"I have a bunch of Arabic, English, Russian files which are encoded in utf-8. Trying to process these files using a Perl script, I get this error:","
This command:
iconv -f utf-8 -t utf-8 -c file.txt

will clean up your UTF-8 file, skipping all the invalid characters.
-f is the source format
-t the target format
-c skips any invalid sequence

",https://stackoverflow.com//questions/12999651/how-to-remove-non-utf-8-characters-from-text-file
Kill python interpeter in linux from the terminal,"I want to kill python interpeter - The intention is that all the python files that are running in this moment will stop (without any informantion about this files).
obviously the processes should be closed.","
pkill -9 python

should kill any running python process. 
",https://stackoverflow.com//questions/18428750/kill-python-interpeter-in-linux-from-the-terminal
linux - how to detect invalid utf8 unicode/binary in a text file,"I need to detect corrupted text file where there are invalid (non-ASCII) utf-8, Unicode or binary characters. ","
Assuming you have your locale set to UTF-8 (see locale output), this works well to recognize invalid UTF-8 sequences:
grep -axv '.*' file.txt

Explanation (from grep man page):

-a, --text: treats file as text, essential prevents grep to abort once finding an invalid byte sequence (not being utf8)
-v, --invert-match: inverts the output showing lines not matched
-x '.*' (--line-regexp): means to match a complete line consisting of any utf8 character.

Hence, there will be output, which is the lines containing the invalid not utf8 byte sequence containing lines (since inverted -v)
",https://stackoverflow.com//questions/29465612/how-to-detect-invalid-utf8-unicode-binary-in-a-text-file
Pip is not working for Python 3.10 on Ubuntu,I am new to using Ubuntu and Linux in general. I just attempted to update Python by using sudo apt-get install python3.10. When I run python3.10 -m pip install <library name> I always receive the following error:,"
This is likely caused by a too old system pip version.
Install the latest with:
curl -sS https://bootstrap.pypa.io/get-pip.py | python3.10
and test result
python3.10 -m pip --version

e.g.
pip 22.2.2 from <home>/.local/lib/python3.10/site-packages/pip (python 3.10)

and then test upgrade
python3.10 -m pip install --upgrade pip

e.g.
Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pip in <home>/.local/lib/python3.10/site-packages (22.2.2)

",https://stackoverflow.com//questions/69503329/pip-is-not-working-for-python-3-10-on-ubuntu
linux - shell-init: error retrieving current directory: getcwd -- The usual fixes do not wor,I have a simple script:,"
I believe the error is not related to the script at all. The issue is: the directory at which you are when you try to run the script does not exist anymore. for example you have two terminals, cd somedir/ at the first one then mv somedir/ somewhere_else/ at the second one, then try to run whatsoever in the first terminal - you'll receive this error message.
Please note you'll get this error even if you re-create directory with the same name because the new directory will have different inode index.
At least this was in my case.
",https://stackoverflow.com//questions/29396928/shell-init-error-retrieving-current-directory-getcwd-the-usual-fixes-do-not
linux - How do I uninstall a program installed with the Appimage Launcher?," This question does not appear to be about a specific programming problem, a software algorithm, or software tools primarily used by programmers. If you believe the question would be on-topic on another Stack Exchange site, you can leave a comment to explain where the question may be able to be answered.","
Since an AppImage is not ""installed"", you don't need to ""uninstall"" it. Just delete the AppImage file and the application is gone. Additionally you may want to remove menu entry by deleting the desktop file from $HOME/.local/share/applications/. 
Files and directories with names starting with a full stop (dot) (.example) are hidden - you might need to turn hidden files visible. You can probably find it somewhere in the settings of the file manager you use or in many file managers you can do that with ctrl+h.
",https://stackoverflow.com//questions/43680226/how-do-i-uninstall-a-program-installed-with-the-appimage-launcher
"linux - How do I fix the Rust error ""linker 'cc' not found"" for Debian on Windows 10?",I'm running Debian on Windows 10 (Windows Subsystem for Linux) and installed Rust using the command:,"
The Linux Rust installer doesn't check for a compiler toolchain, but seems to assume that you've already got a C linker installed! The best solution is to install the tried-and-true gcc toolchain. 
sudo apt install build-essential

If you need to target another architecture, install the appropriate toolchain and target the compilation as follows:
rustc --target=my_target_architecture -C linker=target_toolchain_linker my_rustfile.rs

",https://stackoverflow.com//questions/52445961/how-do-i-fix-the-rust-error-linker-cc-not-found-for-debian-on-windows-10
linux - How to run vi on docker container?,I have installed docker on my host virtual machine. And now want to create a file using vi.,"
login into container with the following command:
docker exec -it <container> bash

Then , run the following command .
apt-get update
apt-get install vim

",https://stackoverflow.com//questions/31515863/how-to-run-vi-on-docker-container
"linux - EC2 ssh Permission denied (publickey,gssapi-keyex,gssapi-with-mic)","I got this permission denied problem when I want to ssh to my ec2 host. I tried existing solution chmod 600 ""My.pem"" but still didn't work. Here is my debug information:","
I resolved this issue in my centos machine by using command:
ssh -i <Your.pem> ec2-user@<YourServerIP>

It was about userName which was ec2-user in my case.
Referenced From: AMAZONTroubleshooting
",https://stackoverflow.com//questions/33991816/ec2-ssh-permission-denied-publickey-gssapi-keyex-gssapi-with-mic
"linux - what does ""bash:no job control in this shell” mean?","I think it's related to the parent process creating new subprocess and does not have tty. Can anyone explain the detail under the hood? i.e. the related working model of bash, process creation, etc?","
You may need to enable job control:
#! /bin/bash   
set -m

",https://stackoverflow.com//questions/11821378/what-does-bashno-job-control-in-this-shell-mean
c - What are the differences between (and reasons to choose) tcmalloc/jemalloc and memory pools?,"tcmalloc/jemalloc are improved memory allocators, and memory pool is also introduced for better memory allocation. So what are the differences between them and how to choose them in my application?","
It depends upon requirement of your program. If your program has more dynamic memory allocations, then you 
need to choose a memory allocator, from available allocators, which would generate most optimal performance 
out of your program.
For good memory management you need to meet the following requirements at minimum:

Check if your system has enough memory to process data.
Are you albe to allocate from the available memory ?
Returning the used memory / deallocated memory to the pool (program or operating system)

The ability of a good memory manager can be tested on basis of (at the bare minimum) its efficiency in retriving / allocating and 
returning / dellaocating memory. (There are many more conditions like cache locality, managing overhead, VM environments, small or large
environments, threaded environment etc..)
With respect to tcmalloc and jemalloc there are many people who have done comparisions. With reference to one of the 
comparisions:
http://ithare.com/testing-memory-allocators-ptmalloc2-tcmalloc-hoard-jemalloc-while-trying-to-simulate-real-world-loads/
tcmalloc scores over all other in terms of CPU cycles per allocation if the number of threads are less.
jemalloc is very close to tcmalloc but better than ptmalloc (std glibc implementation). 
In terms of memory overhead jemalloc is the best, seconded by ptmalloc, followed by tcmalloc.
Overall it can be said that jemalloc scores over others.  You can also read more about jemalloc here:
https://www.facebook.com/notes/facebook-engineering/scalable-memory-allocation-using-jemalloc/480222803919
I have just quoted from tests done and published by other people and have not tested it myself. I hope 
this could be a good starting point for you and use it to test and select the most optimal for 
your application.
",https://stackoverflow.com//questions/9866145/what-are-the-differences-between-and-reasons-to-choose-tcmalloc-jemalloc-and-m
python - docker.errors.DockerException: Error while fetching server API version,I want to install this module but there is something wrong when I try the step docker-compose build ...,"
Are you sure docker is running on your system? You can get that error when compose is not able to connect to docker via docker socket (if any other way for connection is not defined).
If you are running on linux, usually you can run systemctl status docker to check if docker daemon is running and systemctl start docker to start it.
It would help to tell what OS and docker version are you using.
",https://stackoverflow.com//questions/64952238/docker-errors-dockerexception-error-while-fetching-server-api-version
math - How do I divide in the Linux console?,I have to variables and I want to find the value of one divided by the other. What commands should I use to do this?,"
In the bash shell, surround arithmetic expressions with $(( ... )) 
$ echo $(( 7 / 3 ))
2

Although I think you are limited to integers.
",https://stackoverflow.com//questions/1088098/how-do-i-divide-in-the-linux-console
c++ - How do you find what version of libstdc++ library is installed on your linux machine?,I found the following command: strings /usr/lib/libstdc++.so.6 | grep GLIBC from here. It seems to work but this is an ad-hoc/heuristic method.,"
To find which library is being used you could run
 $ /sbin/ldconfig -p | grep stdc++
    libstdc++.so.6 (libc6) => /usr/lib/libstdc++.so.6

The list of compatible versions for libstdc++ version 3.4.0 and above is provided by
 $ strings /usr/lib/libstdc++.so.6 | grep LIBCXX
 GLIBCXX_3.4
 GLIBCXX_3.4.1
 GLIBCXX_3.4.2
 ...

For earlier versions the symbol GLIBCPP is defined.
The date stamp of the library is defined in a macro __GLIBCXX__ or __GLIBCPP__ depending on the version:
// libdatestamp.cxx
#include <cstdio>

int main(int argc, char* argv[]){
#ifdef __GLIBCPP__
    std::printf(""GLIBCPP: %d\n"",__GLIBCPP__);
#endif
#ifdef __GLIBCXX__
    std::printf(""GLIBCXX: %d\n"",__GLIBCXX__);
#endif
   return 0;
}

$ g++ libdatestamp.cxx -o libdatestamp
$ ./libdatestamp
GLIBCXX: 20101208

The table of datestamps of libstdc++ versions is listed in the documentation:
",https://stackoverflow.com//questions/10354636/how-do-you-find-what-version-of-libstdc-library-is-installed-on-your-linux-mac
logging - View a log file in Linux dynamically," This question does not appear to be about a specific programming problem, a software algorithm, or software tools primarily used by programmers. If you believe the question would be on-topic on another Stack Exchange site, you can leave a comment to explain where the question may be able to be answered.","
tail -f yourlog.csv
Newly appended lines will continuously show.
",https://stackoverflow.com//questions/2099149/view-a-log-file-in-linux-dynamically
How can I identify the request queue for a linux block device,"I am working on this driver that connects the hard disk over the network. There is a bug that if I enable two or more hard disks on the computer, only the first one gets the partitions looked over and identified. The result is, if I have 1 partition on hda and 1 partitions on hdb, as soon as I connect hda there is a partition that can be mounted. So hda1 gets a blkid xyz123 as soon as it mounts. But when I go ahead and mount hdb1 it also comes up with the same blkid and in fact, the driver is reading it from hda, not hdb. ","
Queue = blk_init_queue(sbd_request, &Device.lock);

",https://stackoverflow.com//questions/6785651/how-can-i-identify-the-request-queue-for-a-linux-block-device
linux - Is Mac OS X a POSIX OS?,"What is it that makes an OS a POSIX system? All versions of Linux are POSIX, right? What about Mac OS X?","

Is Mac OS X a POSIX OS?

Yes.
POSIX is a group of standards that determine a portable API for Unix-like operating systems. Mac OS X is Unix-based (and has been certified as such), and in accordance with this is POSIX compliant. POSIX guarantees that certain system calls will be available.
Essentially, Mac satisfies the API required to be POSIX compliant, which makes it a POSIX OS.
All versions of Linux are not POSIX-compliant. Kernel versions prior to 2.6 were not compliant, and today Linux isn't officially POSIX-compliant because they haven't gone out of their way to get certified (which will likely never happen). Regardless, Linux can be treated as a POSIX system for almost all intents and purposes.
",https://stackoverflow.com//questions/5785516/is-mac-os-x-a-posix-os
linux - How to perform grep operation on all files in a directory?,"Working with xenserver, and I want to perform a command on each file that is in a directory, grepping some stuff out of the output of the command and appending it in a file.","
In Linux, I normally use this command to recursively grep for a particular text within a directory:
grep -rni ""string"" *

where

r = recursive i.e, search subdirectories within the current directory
n = to print the line numbers to stdout
i = case insensitive search

",https://stackoverflow.com//questions/15286947/how-to-perform-grep-operation-on-all-files-in-a-directory
linux - 64 bit ntohl() in C++?,"The man pages for htonl() seem to suggest that you can only use it for up to 32 bit values. (In reality, ntohl() is defined for unsigned long, which on my platform is 32 bits. I suppose if the unsigned long were 8 bytes, it would work for 64 bit ints).","
Documentation: man htobe64 on Linux (glibc >= 2.9) or FreeBSD.
Unfortunately OpenBSD, FreeBSD and glibc (Linux) did not quite work together smoothly to create one (non-kernel-API) libc standard for this, during an attempt in 2009.
Currently, this short bit of preprocessor code:
#if defined(__linux__)
#  include <endian.h>
#elif defined(__FreeBSD__) || defined(__NetBSD__)
#  include <sys/endian.h>
#elif defined(__OpenBSD__)
#  include <sys/types.h>
#  define be16toh(x) betoh16(x)
#  define be32toh(x) betoh32(x)
#  define be64toh(x) betoh64(x)
#endif

(tested on Linux and OpenBSD) should hide the differences. It gives you the Linux/FreeBSD-style macros on those 4 platforms.
Use example:
  #include <stdint.h>    // For 'uint64_t'

  uint64_t  host_int = 123;
  uint64_t  big_endian;

  big_endian = htobe64( host_int );
  host_int = be64toh( big_endian );

It's the most ""standard C library""-ish approach available at the moment.
",https://stackoverflow.com//questions/809902/64-bit-ntohl-in-c
c++ - Easily measure elapsed time,I am trying to use time() to measure various points of my program.,"
//***C++11 Style:***
#include <chrono>

std::chrono::steady_clock::time_point begin = std::chrono::steady_clock::now();
std::chrono::steady_clock::time_point end = std::chrono::steady_clock::now();

std::cout << ""Time difference = "" << std::chrono::duration_cast<std::chrono::microseconds>(end - begin).count() << ""[µs]"" << std::endl;
std::cout << ""Time difference = "" << std::chrono::duration_cast<std::chrono::nanoseconds> (end - begin).count() << ""[ns]"" << std::endl;

",https://stackoverflow.com//questions/2808398/easily-measure-elapsed-time
Randomly shuffling lines in Linux / Bash,I have some files in linux. For example 2 and i need shuffling the files in one file.,"
You should use shuf command =)
cat file1 file2 | shuf

Or with Perl :
cat file1 file2 | perl -MList::Util=shuffle -wne 'print shuffle <>;'

",https://stackoverflow.com//questions/17578873/randomly-shuffling-lines-in-linux-bash
linux - How to convert Windows end of line in Unix end of line (CR/LF to LF),I'm a Java developer and I'm using Ubuntu to develop. The project was created in Windows with Eclipse and it's using the Windows-1252 encoding.,"
There should be a program called dos2unix that will fix line endings for you.  If it's not already on your Linux box, it should be available via the package manager.
",https://stackoverflow.com//questions/3891076/how-to-convert-windows-end-of-line-in-unix-end-of-line-cr-lf-to-lf
linux - Get Docker Container Names,This command gives me a list of running container IDs:,"
docker ps --format ""{{.Names}}""

",https://stackoverflow.com//questions/31887258/get-docker-container-names
"linux - shell init issue when click tab, what's wrong with getcwd?","once i click Tab on bash, the error message will appear, what's wrong?","
This usually occurs when your current directory does not exist anymore. Most likely, from another terminal you remove that directory (from within a script or whatever). To get rid of this, in case your current directory was recreated in the meantime, just cd to another (existing) directory and then cd back; the simplest would be: cd; cd -.
",https://stackoverflow.com//questions/12338233/shell-init-issue-when-click-tab-whats-wrong-with-getcwd
linux - C: Run a System Command and Get Output?,"I want to run a command in linux and get the text returned of what it outputs, but I do not want this text printed to screen. Is there a more elegant way than making a temporary file?","
You want the ""popen"" function.  Here's an example of running the command ""ls /etc"" and outputing to the console.
#include <stdio.h>
#include <stdlib.h>


int main( int argc, char *argv[] )
{

  FILE *fp;
  char path[1035];

  /* Open the command for reading. */
  fp = popen(""/bin/ls /etc/"", ""r"");
  if (fp == NULL) {
    printf(""Failed to run command\n"" );
    exit(1);
  }

  /* Read the output a line at a time - output it. */
  while (fgets(path, sizeof(path), fp) != NULL) {
    printf(""%s"", path);
  }

  /* close */
  pclose(fp);

  return 0;
}

",https://stackoverflow.com//questions/646241/c-run-a-system-command-and-get-output
centos - How do I download a file from the internet to my linux server with Bash,Want to improve this question? Update the question so it's on-topic for Stack Overflow.,"
Using wget
wget -O /tmp/myfile 'http://www.google.com/logo.jpg'

or curl:
curl -o /tmp/myfile 'http://www.google.com/logo.jpg'

",https://stackoverflow.com//questions/14300794/how-do-i-download-a-file-from-the-internet-to-my-linux-server-with-bash
node.js - How can I update NodeJS and NPM to their latest versions?,I installed NPM for access to additional Node.js Modules.,"
Use:
npm update -g npm

See the docs for the update command:

npm update [-g] [<pkg>...]
This command will update all the packages listed to the latest version (specified by the tag config), respecting semver.

Additionally, see the documentation on Node.js and NPM installation and Upgrading NPM.
The following original answer is from the old FAQ that no longer exists, but should work for Linux and Mac:

How do I update npm?
npm install -g npm

Please note that this command will remove your current version of npm. Make sure to use sudo npm install -g npm if on a Mac.
You can also update all outdated local packages by doing npm update without any arguments, or global packages by doing npm update -g.
Occasionally, the version of npm will progress such that the current version cannot be properly installed with the version that you have installed already. (Consider, if there is ever a bug in the update command.) In those cases, you can do this:
curl https://www.npmjs.com/install.sh | sh


To update Node.js itself, I recommend you use nvm, the Node Version Manager.
",https://stackoverflow.com//questions/6237295/how-can-i-update-nodejs-and-npm-to-their-latest-versions
Pip is not working for Python 3.10 on Ubuntu,I am new to using Ubuntu and Linux in general. I just attempted to update Python by using sudo apt-get install python3.10. When I run python3.10 -m pip install <library name> I always receive the following error:,"
This is likely caused by a too old system pip version.
Install the latest with:
curl -sS https://bootstrap.pypa.io/get-pip.py | python3.10
and test result
python3.10 -m pip --version

e.g.
pip 22.2.2 from <home>/.local/lib/python3.10/site-packages/pip (python 3.10)

and then test upgrade
python3.10 -m pip install --upgrade pip

e.g.
Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pip in <home>/.local/lib/python3.10/site-packages (22.2.2)

",https://stackoverflow.com//questions/69503329/pip-is-not-working-for-python-3-10-on-ubuntu
linux - Skipping acquire of configured file 'main/binary-i386/Packages',"Good afternoon, please tell me what I'm doing wrong. I just installed the Linux Ubuntu on my computer and still don’t understand anything about it. I tried to install PostreSQL and pgAdmin. I installed on this video tutorial https://www.youtube.com/watch?v=Vdzb7JTPnGk I get this error.","
You must change the line of /etc/apt/sources.list.d/pgdg.list to 
deb [arch=amd64] http://apt.postgresql.org/pub/repos/apt/ focal-pgdg main

",https://stackoverflow.com//questions/61523447/skipping-acquire-of-configured-file-main-binary-i386-packages
linux - docker networking namespace not visible in ip netns list,When I create a new docker container like with ,"
That's because docker is not creating the reqired symlink:
# (as root)
pid=$(docker inspect -f '{{.State.Pid}}' ${container_id})
mkdir -p /var/run/netns/
ln -sfT /proc/$pid/ns/net /var/run/netns/$container_id

Then, the container's netns namespace can be examined with ip netns ${container_id}, e.g.:
# e.g. show stats about eth0 inside the container 
ip netns exec ""${container_id}"" ip -s link show eth0

",https://stackoverflow.com//questions/31265993/docker-networking-namespace-not-visible-in-ip-netns-list
c - How to make a daemon process,"I am trying to understand how can I make my program a daemon. So some things which I came across are in general, a program performs the following steps to become a daemon:","
If you are looking for a clean approach please consider using standard api-       int daemon(int nochdir, int noclose);. Man page pretty simple and self explanatory. man page. A well tested api far outweigh our own implementation interms of portability and stability.
",https://stackoverflow.com//questions/5384168/how-to-make-a-daemon-process
environment variables - How does /usr/bin/env work in a Linux shebang line?,I know shebang line like this: ,"
env is the name of a Unix program. If you read the manual (man env) you can see that one way to use it is env COMMAND, where in your case, COMMAND is python3.
According to the manual, this will

Set each NAME to VALUE in the environment and run COMMAND.

Running env alone will show you what NAMEs and VALUEs are set:
$ env
TERM=xterm-256color
SHELL=/bin/bash
PATH=/usr/local/bin:/usr/bin:/bin:/usr/local/sbin:/usr/sbin:/sbin
…

Therefore, /usr/bin/env python3 is an instruction to set the PATH (as well as all the other NAME+VALUE pairs), and then run python3, using the first directory in the PATH that contains the python3 executable.
",https://stackoverflow.com//questions/43793040/how-does-usr-bin-env-work-in-a-linux-shebang-line
c - unix domain socket VS named pipes?,After looking at a unix named socket and i thought they were named pipes. I looked at name pipes and didnt see much of a difference. I saw they were initialized differently but thats the only thing i notice. Both use the C write/read function and work alike AFAIK.,"
UNIX-domain sockets are generally more flexible than named pipes.  Some of their advantages are:

You can use them for more than two processes communicating (eg. a server process with potentially multiple client processes connecting);
They are bidirectional;
They support passing kernel-verified UID / GID credentials between processes;
They support passing file descriptors between processes;
They support packet and sequenced packet modes.

To use many of these features, you need to use the send() / recv() family of system calls rather than write() / read().
",https://stackoverflow.com//questions/9475442/unix-domain-socket-vs-named-pipes
linux - sudo: docker-compose: command not found,I am trying to run docker-compose using sudo.,"
On Ubuntu 16.04
Here's how I fixed this issue: Refer Docker Compose documentation 

sudo curl -L https://github.com/docker/compose/releases/download/1.21.0/docker-compose-$(uname -s)-$(uname -m) -o /usr/local/bin/docker-compose
sudo chmod +x /usr/local/bin/docker-compose

After you do the curl command , it'll put docker-compose into the 

/usr/local/bin

which is not on the PATH.
To fix it, create a symbolic link:

sudo ln -s /usr/local/bin/docker-compose /usr/bin/docker-compose

And now if you do: 
docker-compose --version
You'll see that docker-compose is now on the PATH
",https://stackoverflow.com//questions/38775954/sudo-docker-compose-command-not-found
linux - Automatically enter SSH password with script,I need to create a script that automatically inputs a password to OpenSSH ssh client.,"
First you need to install sshpass.

Ubuntu/Debian: apt-get install sshpass 
Fedora/CentOS: yum install sshpass 
Arch: pacman -S sshpass


Example:
sshpass -p ""YOUR_PASSWORD"" ssh -o StrictHostKeyChecking=no YOUR_USERNAME@SOME_SITE.COM

Custom port example:
sshpass -p ""YOUR_PASSWORD"" ssh -o StrictHostKeyChecking=no YOUR_USERNAME@SOME_SITE.COM:2400

Notes:

sshpass can also read a password from a file when the -f flag is passed.


Using -f prevents the password from being visible if the ps command is executed.
The file that the password is stored in should have secure permissions.


",https://stackoverflow.com//questions/12202587/automatically-enter-ssh-password-with-script
linux - How do I find out what inotify watches have been registered?,"I have my inotify watch limit set to 1024 (I think the default is 128?).  Despite that, yeoman, Guard and Dropbox constantly fail, and tell me to up my inotify limit.  Before doing so, I'd like to know what's consuming all my watches (I have very few files in my Dropbox).","
Oct 31 2022 update

While my script below works fine as it is, Michael Sartain implemented a native executable that is much faster, along with additional functionality not present in my script (below). Worth checking out if you can spend a few seconds compiling it! I have also added contributed some PRs to align the functionality, so it should be pretty 1:1, just faster.

Upvote his answer on the Unix Stackexchange.


Original answer with script
I already answered this in the same thread on Unix Stackexchange as was mentioned by @cincodenada, but thought I could repost my ready-made answer here, seeing that no one really has something that works:

I have a premade script, inotify-consumers, that lists the top offenders for you:
   INOTIFY   INSTANCES
   WATCHES      PER   
    COUNT     PROCESS   PID USER         COMMAND
------------------------------------------------------------
   21270         1       11076 my-user    /snap/intellij-idea-ultimate/357/bin/fsnotifier
     201         6           1 root       /sbin/init splash
     115         5        1510 my-user    /lib/systemd/systemd --user
      85         1        3600 my-user    /usr/libexec/xdg-desktop-portal-gtk
      77         1        2580 my-user    /usr/libexec/gsd-xsettings
      35         1        2475 my-user    /usr/libexec/gvfsd-trash --spawner :1.5 /org/gtk/gvfs/exec_spaw/0
      32         1         570 root       /lib/systemd/systemd-udevd
      26         1        2665 my-user    /snap/snap-store/558/usr/bin/snap-store --gapplication-service
      18         2        1176 root       /usr/libexec/polkitd --no-debug
      14         1        1858 my-user    /usr/bin/gnome-shell
      13         1        3641 root       /usr/libexec/fwupd/fwupd
...

   21983  WATCHES TOTAL COUNT

INotify instances per user (e.g. limits specified by fs.inotify.max_user_instances): 

INSTANCES    USER
-----------  ------------------
41           my-user
23           root
1            whoopsie
1            systemd-ti+
...

Here you quickly see why the default limit of 8K watchers is too little on a development machine, as just WebStorm instance quickly maxes this when encountering a node_modules folder with thousands of folders. Add a webpack watcher to guarantee problems ...
Even though it was much faster than the other alternatives when I made it initially, Simon Matter added some speed enhancements for heavily loaded Big Iron Linux (hundreds of cores) that sped it up immensely, taking it down from ten minutes (!) to 15 seconds on his monster rig.
Later on, Brian Dowling contributed instance count per process, at the expense of relatively higher runtime. This is insignificant on normal machines with a runtime of about one second, but if you have Big Iron, you might want the earlier version with about 1/10 the amount of system time :)
How to use
inotify-consumers --help 😊 To get it on your machine, just copy the contents of the script and put it somewhere in your $PATH, like /usr/local/bin. Alternatively, if you trust this stranger on the net, you can avoid copying it and pipe it into bash over http:
$ curl -s https://raw.githubusercontent.com/fatso83/dotfiles/master/utils/scripts/inotify-consumers | bash 

       INOTIFY
       WATCHER
        COUNT     PID USER     COMMAND
    --------------------------------------
        3044   3933 myuser node /usr/local/bin/tsserver
        2965   3941 myuser /usr/local/bin/node /home/myuser/.config/coc/extensions/node_modules/coc-tsserver/bin/tsserverForkStart /hom...

        6990  WATCHES TOTAL COUNT

How does it work?
For reference, the main content of the script is simply this (inspired by this answer)
find /proc/*/fd \
    -lname anon_inode:inotify \
    -printf '%hinfo/%f\n' 2>/dev/null \
    \
    | xargs grep -c '^inotify'  \
    | sort -n -t: -k2 -r 

Changing the limits
In case you are wondering how to increase the limits
$ inotify-consumers --limits 

Current limits
-------------
fs.inotify.max_user_instances = 128
fs.inotify.max_user_watches = 524288


Changing settings permanently
-----------------------------
echo fs.inotify.max_user_watches=524288 | sudo tee -a /etc/sysctl.conf
sudo sysctl -p # re-read config

",https://stackoverflow.com//questions/13758877/how-do-i-find-out-what-inotify-watches-have-been-registered
